CIP_CODE|CIP_COURSE|CIP_SHORT|SHORT_COURSE|PERKINS|CIP1999|PERKINS_PROGRAM|PERKINS_SECTION|NON_TRAD|UCAT_APPROVED|CIPTitle_2010
512007|Pharmacoeconomics/Pharmaceutical Econ (MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Pharmacoeconomics/Pharmaceutical Economics.
512008|Clinical, Hospital, Managed Care Pharmacy(MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Clinical, Hospital, and Managed Care Pharmacy.
512009|Indus/Phy Pharmacy/Cosmetic Sciences (MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Industrial and Physical Pharmacy and Cosmetic Sciences.
512099|Pharmacy, Pharmaceutical Sci/Admin, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512099|NULL|NULL|NULL|NULL|Pharmacy, Pharmaceutical Sciences, and Administration, Other.
512100|Podiatric Medicine/Podiatry (DPM)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512100|NULL|NULL|NULL|NULL|NULL
512101|Podiatric Medicine/Podiatry (DPM)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512101|NULL|NULL|NULL|NULL|Podiatric Medicine/Podiatry.
512200|Public Health|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512200|NULL|NULL|NULL|NULL|NULL
512201|Public Health, General (MPH, DPH)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512201|NULL|NULL|NULL|NULL|Public Health, General.
512202|Environmental Health|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512202|NULL|NULL|NULL|NULL|Environmental Health.
512205|Health/Medical Physics|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512205|NULL|NULL|NULL|NULL|Health/Medical  Physics.
512206|Occupational Health & Industrial Hygiene|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512206|NULL|NULL|NULL|NULL|Occupational Health and Industrial Hygiene.
512207|Public Health Education & Promotion|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512207|NULL|NULL|NULL|NULL|Public Health Education and Promotion.
512208|Community Health and Preventive Medicine|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Community Health and Preventive Medicine.
512209|Maternal and Child Health|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Maternal and Child Health.
512210|International Public Health/International Health|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|International Public Health/International Health.
512211|Health Services Administration|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Health Services Administration.
512299|Public Health, Oth|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|Y|512299|NULL|NULL|NULL|NULL|Public Health, Other.
512300|Rehabilitation and Therapeutic Professions|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512300|NULL|NULL|NULL|NULL|NULL
512301|Art Therapy/Therapist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512301|NULL|NULL|NULL|NULL|Art Therapy/Therapist.
512302|Dance Therapy/Therapist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512302|NULL|NULL|NULL|NULL|Dance Therapy/Therapist.
512305|Music Therapy/Therapist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512305|NULL|NULL|NULL|NULL|Music Therapy/Therapist.
512306|Occupational Therapy/Therapist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512306|NULL|NULL|NULL|NULL|Occupational Therapy/Therapist.
512307|Orthotics/Prosthetics|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512307|NULL|NULL|NULL|NULL|Orthotist/Prosthetist.
512308|Physical Therapy/Therapist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512308|NULL|NULL|NULL|NULL|Physical Therapy/Therapist.
512309|Theraputic Recreation/Recreational Therapy|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|Y|310502|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|HEALTH SERVICES|NULL|NULL|Therapeutic Recreation/Recreational Therapy.
512310|Vocational Rehabilitation Counseling/Counselor|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512310|NULL|NULL|NULL|NULL|Vocational Rehabilitation Counseling/Counselor.
512311|Kinesiotherapy/Kinesiotherapist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Kinesiotherapy/Kinesiotherapist.
512312|Assistive/Augmentative Tech and Rehab Engineering|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Assistive/Augmentative Technology and Rehabilitation Engineering.
512399|Rehabilitation and Therapeutic Professions, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512399|NULL|NULL|NULL|NULL|Rehabilitation and Therapeutic Professions, Other.
512400|Veterinary Medicine (DVM)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512400|NULL|NULL|NULL|NULL|NULL
512401|Veterinary Medicine (DVM)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512401|NULL|NULL|NULL|NULL|Veterinary Medicine.
512500|Veterinary Biomedical/Clinical Sci (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512500|NULL|NULL|NULL|NULL|NULL
512501|Vet Sci/Vet Clinical Sci, General (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512501|NULL|NULL|NULL|NULL|Veterinary Sciences/Veterinary Clinical Sciences, General.
512502|Veterinary Anatomy (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Anatomy.
512503|Veterinary Physiology (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Physiology.
512504|Vet Microbiology/Immunobiology(Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Microbiology and Immunobiology.
512505|Vet Pathology/Pathobiology(Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Pathology and Pathobiology.
512506|Vet Toxicology/Pharmacology (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Toxicology and Pharmacology.
512507|Lg Anml/Food Anml/Equine Sur/Med(Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Large Animal/Food Animal and Equine Surgery and Medicine.
512508|Sm Companion Anml Surg/Med (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Small/Companion Animal Surgery and Medicine.
512509|Comp and Lab Animal Medicine (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Comparative and Laboratory Animal Medicine.
512510|Vet Prevent Med/Epidem/Pub Health(Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Preventive Medicine, Epidemiology, and Public Health.
512511|Veterinary Infectious Diseases (Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Infectious Diseases.
512599|Veterinary Biomed/Clinical Sci Oth(Cert, MS, PhD)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Veterinary Biomedical and Clinical Sciences, Other.
512600|Health Aides/Attendants/Orderlies|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512600|NULL|NULL|NULL|NULL|NULL
512601|Health Aide|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512601|NULL|NULL|NULL|NULL|Health Aide.
512602|Home Health Aide/Home Attendant|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|511615|NULL|NULL|NULL|Y|Home Health Aide/Home Attendant.
512603|Medication Aide|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Medication Aide.
512699|Health Aides/Attendants/Orderlies, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Health Aides/Attendants/Orderlies, Other.
512700|Medical Illustration and Informatics|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512700|NULL|NULL|NULL|NULL|NULL
512703|Medical Illustration/Medical Illustrator|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512703|NULL|NULL|NULL|NULL|Medical Illustration/Medical Illustrator.
512706|Medical Informatics|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Medical Informatics.
512799|Medical Illustration and Informatics, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Medical Illustration and Informatics, Other.
513100|Dietetics and Clinical Nutrition Services|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|NULL
513101|Dietetics/Dietitians|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512702|NULL|NULL|NULL|NULL|Dietetics/Dietitian.
513102|Clinical Nutrition/Nutritionist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Clinical Nutrition/Nutritionist.
513103|Dietetic Technician (DTR)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Dietetic Technician.
513104|Dietitian Assistant|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|200404|NULL|NULL|NULL|NULL|Dietitian Assistant.
513199|Dietetics and Clinical Nutrition Serv, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Dietetics and Clinical Nutrition Services, Other.
513200|Bioethics/Medical Ethics|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|NULL
513201|Bioethics/Medical Ethics|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Bioethics/Medical Ethics.
513300|Alternative/complementary Med/Med Systems|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Alternative and Complementary Medicine and Medical Systems, General.
513301|Acupuncture|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512701|NULL|NULL|NULL|NULL|Acupuncture and Oriental Medicine.
513302|Traditional Chinese/Asian Med and Herbology|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512701|NULL|NULL|NULL|NULL|Traditional Chinese Medicine and Chinese Herbology.
513303|Naturopathic Medicine/Naturopathy (ND)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512704|NULL|NULL|NULL|NULL|Naturopathic Medicine/Naturopathy.
513305|Homeopathic Medicine/Homeopathy|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Ayurvedic Medicine/Ayurveda.
513306|Ayurvedic Medicine/Ayurveda|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Holistic Health.
513399|Alternative/complementary Med/Med Sys, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Alternative and Complementary Medicine and Medical Systems, Other.
513400|Alternative/Complementary Med Supp Services|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|NULL
513401|Direct Entry Midwifery (LM, CPM)|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Direct Entry Midwifery.
513499|Alternative/Complementary Med Supp Serv, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Alternative and Complementary Medical Support Services, Other.
513500|Somatic Bodywork and Related Theraputic Serv|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|NULL
513501|MassageTherapy/Therapeutic Massage|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|120405|NULL|NULL|NULL|NULL|Massage Therapy/Therapeutic Massage.
513502|Asian Bodywork Therapy|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Asian Bodywork Therapy.
513503|Somatic Bodywork|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Somatic Bodywork.
513599|Somatic Bodywork and Related Theraputic Serv, Oth|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Somatic Bodywork and Related Therapeutic Services, Other.
513600|Movement and Mind-body Therapies|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|NULL
513601|Movement Therapy and Movement Education|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512304|NULL|NULL|NULL|NULL|Movement Therapy and Movement Education.
513602|Yoga Teacher Training/Yoga Therapy|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Yoga Teacher Training/Yoga Therapy.
513603|Hypnotherapy/Hypnotherapist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|512303|NULL|NULL|NULL|NULL|Hypnotherapy/Hypnotherapist.
513699|Movement and Mind-Body Therapies/Educ, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Movement and Mind-Body Therapies and Education, Other.
513700|Energy and Biologically Based Therapies|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|NULL
513701|Aromatherapy|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Aromatherapy.
513702|Herbalism/Herbalist|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Herbalism/Herbalist.
513703|Polarity Therapy|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Polarity Therapy.
513704|Reiki|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Reiki.
513799|Energy and Biologically Based Therapies, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|NEW|NULL|NULL|NULL|NULL|Energy and Biologically Based Therapies, Other.
519900|Health Professions/Related Clinical Sci, Other|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|519900|NULL|NULL|NULL|NULL|NULL
519999|Health Professions & Related Sciences, Oth|51|HEALTH PROFESSIONS AND RELATED CLINICAL SCIENCES|NULL|519999|NULL|NULL|NULL|NULL|Health Professions and Related Clinical Sciences, Other.
520100|Business/Commerce, General|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520100|NULL|NULL|NULL|NULL|NULL
520101|Business/Commerce, General|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520101|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|INFORMATION TECHNOLOGY SERVICES|NULL|NULL|Business/Commerce, General.
520200|Business/Admin, Management and Operations|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520200|NULL|NULL|NULL|NULL|NULL
520201|Bus Administration & Mgmt, General|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520201|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|NULL|NULL|Business Administration and Management, General.
520202|Purchasing, Procuremt/Acquis/Contrct Mgmt|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520202|NULL|NULL|NULL|NULL|Purchasing, Procurement/Acquisitions and Contracts Management.
520203|Logistics & Materials Mgmt|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520203|NULL|NULL|NULL|Y|Logistics, Materials, and Supply Chain Management.
520204|Office Management and Supervision|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520204|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|M|NULL|Office Management and Supervision.
520205|Oper Mgmt & Supervision|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520205|NULL|NULL|NULL|NULL|Operations Management and Supervision.
520206|Non-Profit/Public/Organizational Management|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520206|NULL|NULL|NULL|NULL|Non-Profit/Public/Organizational Management.
520207|Customer Service Management|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|Y|Customer Service Management.
520208|E-Commerce/Electronic Commerce|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|Y|E-Commerce/Electronic Commerce.
520209|Transportation/Transportation Management|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|NULL|Transportation/Mobility Management.
520299|Business/Managerial Operations, Other|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520299|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|NULL|NULL|Business Administration, Management and Operations, Other.
520300|Accounting and Related Services|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520300|NULL|NULL|NULL|NULL|NULL
520301|Accounting|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520301|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|M|NULL|Accounting.
520302|Accounting Technology/Technician and Bookkeeping|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520302|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|NULL|Y|Accounting Technology/Technician and Bookkeeping.
520303|Auditing|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|NULL|Auditing.
520304|Accounting and Finance|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|NULL|Accounting and Finance.
520305|Accounting and Business/Management|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|NULL|Accounting and Business/Management.
520399|Accounting and Related Services, Other|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520399|NULL|NULL|NULL|NULL|Accounting and Related Services, Other.
520400|Business Operations Support/Assistant Services|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520400|NULL|NULL|NULL|NULL|NULL
520401|Admin Assistant/Secretarial Science, General|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520401|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|M|Y|Administrative Assistant and Secretarial Science, General.
520402|Executive Assistant/Executive Secretary|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520402|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|M|NULL|Executive Assistant/Executive Secretary.
520406|Receptionist|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520406|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|NULL|NULL|Receptionist.
520407|Business/Office Automation/Technology/Data Entry|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520407|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|M|NULL|Business/Office Automation/Technology/Data Entry.
520408|General Office Occupations and Clerical Services|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520408|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|NULL|NULL|General Office Occupations and Clerical Services.
520409|Parts, Warehousing/Inventory Mgmt Operations|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|Y|Parts, Warehousing, and Inventory Management Operations.
520410|Traffic, Customs, and Trans Clerk/Tech|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|NULL|Traffic, Customs, and Transportation Clerk/Technician.
520411|Cust Serv Support/Call Center/Teleservice Oper|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|Y|Customer Service Support/Call Center/Teleservice Operation.
520499|Business Oper Support and Secretarial Serv, Oth|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520499|NULL|NULL|NULL|NULL|Business Operations Support and Secretarial Services, Other.
520500|Business/Corporate Communications|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520500|NULL|NULL|NULL|NULL|NULL
520501|Business/corporate Communications|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520501|BUSINESS MANAGEMENT AND ADMINISTRATION SERVICES|ARTS AND COMM. SERVICE|M|NULL|Business/Corporate Communications.
520600|Business/Managerial Economics|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520600|NULL|NULL|NULL|NULL|NULL
520601|Bus/Managerial Economics|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520601|NULL|NULL|NULL|NULL|Business/Managerial Economics.
520700|Entrepreneurial and Small Business Operations|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520700|NULL|NULL|NULL|NULL|NULL
520701|Entrepreneurship/Entrepreneurial Studies|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520701|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|BUSINESS AND ADMINISTRATION SERVICES|NULL|NULL|Entrepreneurship/Entrepreneurial Studies.
520702|Franchising and Franchise Operations|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520702|NULL|NULL|NULL|NULL|Franchising and Franchise Operations.
520703|Small Business Administration/Management|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|NEW|NULL|NULL|NULL|NULL|Small Business Administration/Management.
520799|Entrepreneurial and Small Business Operations, Oth|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520799|NULL|NULL|NULL|NULL|Entrepreneurial and Small Business Operations, Other.
520800|Finance and Financial Management Services|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520800|NULL|NULL|NULL|NULL|NULL
520801|Finance, General|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520801|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|FINANCIAL SERVICES|NULL|NULL|Finance, General.
520803|Banking & Financial Support Services|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|Y|520803|BUSINESS MANAGEMENT AND ADMINISTRATIVE SERVICES|FINANCIAL SERVICES|NULL|NULL|Banking and Financial Support Services.
520804|Financial Planning and Services|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520804|NULL|NULL|NULL|NULL|Financial Planning and Services.
520806|International Finance|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520806|NULL|NULL|NULL|NULL|International Finance.
520807|Investments & Securities|52|BUSINESS, MGMT, MARKETING RELATED SUPPORT SERV|NULL|520807|NULL|NULL|NULL|NULL|Investments and Securities.
